observed_at_utc,poll_id,poll_published_at_utc,window_start_utc,window_end_utc,token_id,yes_probability,source_name,source_url
2026-06-03T18:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T19:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T20:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.32,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T21:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T22:00:08Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T23:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T00:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T01:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T02:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T03:00:09Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T04:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T05:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T06:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T07:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T08:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T09:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T10:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T11:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T12:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T13:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T14:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T15:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T16:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T17:00:20Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T18:00:06Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T19:00:19Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T20:00:05Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T21:00:07Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T22:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T23:00:04Z,tamedia_leewas_2026_w2,2026-06-03T00:00:00Z,2026-06-02T00:00:00Z,2026-06-05T00:00:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T04:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.375,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T05:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T06:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T07:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.34,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T08:00:03Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.34,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T09:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T10:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T11:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T12:00:10Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.35,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T13:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T14:00:09Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.345,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T15:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.355,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T16:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T17:00:33Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T18:00:18Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.33,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T19:00:20Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T20:00:18Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T21:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T22:00:08Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-02T23:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T00:00:08Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T01:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T02:00:08Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T03:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T04:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.335,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T05:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T06:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T07:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T08:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.32,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T09:00:12Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.325,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T10:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.31,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T11:00:08Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T12:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.305,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T13:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T14:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T15:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.3,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T16:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T17:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T18:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T19:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T20:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.32,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T21:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T22:00:08Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-03T23:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T00:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T01:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T02:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T03:00:09Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T04:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T05:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T06:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T07:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.295,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T08:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T09:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T10:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T11:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T12:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T13:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T14:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T15:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T16:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T17:00:20Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T18:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T19:00:19Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T20:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T21:00:07Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T22:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-04T23:00:04Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-05T00:00:19Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-05T01:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-05T02:00:06Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
2026-06-05T03:00:05Z,srg_gfs_bern_2026_w2,2026-06-03T03:55:00Z,2026-06-02T03:55:00Z,2026-06-05T03:55:00Z,110415947867502851823417163135703780640916104008376308987909133787379806125789,0.285,polymarket_clob_prices_history,https://clob.polymarket.com/prices-history
