timestamp_utc,market_id,tier,anomaly_family,metric_name,observed_value,baseline_window,baseline_observations,rolling_median,rolling_mad,robust_z,rolling_percentile_rank,severity,status,event_candidate_id,event_review_status,evidence_refs,limitation,review_status,claim_scope
2024-03-19T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.6689195740700103,last_30_completed_observations,30,0.7237908269625579,0.16286467627205536,-0.22724481381772166,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-20T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.5291688552739202,last_30_completed_observations,30,0.6996348195836115,0.17149649360515323,-0.6704377175015254,0.26666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-21T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9141914925374914,last_30_completed_observations,30,0.6761712710463642,0.16344703425504692,0.9822291404432784,0.8666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-22T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.6996348195836115,0.17441192251395027,1.16158078954247,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-23T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.7237908269625579,0.16286467627205536,1.1438977386675493,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-24T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9360710518779018,last_30_completed_observations,30,0.7364336021621634,0.15290651915322284,0.8806270381696863,0.8666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-25T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.7285124852283832,last_30_completed_observations,30,0.7612127684190075,0.1565838756475358,-0.14085766336497663,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-26T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8901219168377491,last_30_completed_observations,30,0.7364336021621634,0.15290651915322284,0.677939362312852,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-27T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8262588798734155,last_30_completed_observations,30,0.756514149037455,0.15688886794952367,0.29984394103839646,0.5666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-28T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8845378554621606,last_30_completed_observations,30,0.756514149037455,0.15688886794952367,0.5503947354964042,0.6333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-29T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.6965650230816792,last_30_completed_observations,30,0.756514149037455,0.1491784232951704,-0.27105214415534257,0.4,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-30T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.29124486649424586,last_30_completed_observations,30,0.730123734004497,0.14751629380060022,-2.0066918239238793,0.03333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-03-31T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.28220630059313206,last_30_completed_observations,30,0.730123734004497,0.14751629380060022,-2.048018981908625,0.03333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-01T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.7810503458228759,last_30_completed_observations,30,0.730123734004497,0.1572061521454578,0.21849990356080723,0.5333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-02T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.606785349540144,last_30_completed_observations,30,0.730123734004497,0.1572061521454578,-0.5291815840197158,0.3,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-03T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.730123734004497,0.1572061521454578,1.1579002801848925,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-04T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8742009094797407,last_30_completed_observations,30,0.7563926643017433,0.15370307149867374,0.5169745274960106,0.6333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-05T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.665638517324876,last_30_completed_observations,30,0.7811718305585875,0.14676101125657898,-0.5309731209988524,0.3,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-06T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.5073430371278993,last_30_completed_observations,30,0.7811718305585875,0.14676101125657898,-1.2584745039997476,0.13333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-07T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.7547814155256296,0.15370307149867374,1.076085647913164,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-08T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8698176657396121,last_30_completed_observations,30,0.7811718305585875,0.16063290485866955,0.37222010489253343,0.5666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-09T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.7465923275505217,last_30_completed_observations,30,0.8037760975838573,0.15701695238020064,-0.24564178513748172,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-10T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.7811718305585875,0.1540956393977323,0.9578309858622998,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-11T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.8037760975838573,0.15701695238020064,0.8429103161272062,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-12T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.8037760975838573,0.18243358996235726,0.7254760978799701,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-13T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.6523682135378535,last_30_completed_observations,30,0.8480382728065138,0.15196172719348622,-0.8684926745726426,0.23333333333333334,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-14T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.8480382728065138,0.15196172719348622,0.6744907594765952,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-15T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.8720092876096763,0.12799071239032367,0.6744907594765952,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-16T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.7973677259896753,last_30_completed_observations,30,0.8720092876096763,0.12799071239032367,-0.3933491942138744,0.43333333333333335,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-17T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9480230922730993,last_30_completed_observations,30,0.8720092876096763,0.12799071239032367,0.40058069746327846,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-18T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9366032000756123,last_30_completed_observations,30,0.8720092876096763,0.12799071239032367,0.3403996763753278,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-19T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.7712870617861932,last_30_completed_observations,30,0.8793693824709506,0.12063061752904936,-0.6043285532141092,0.3333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-20T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.8793693824709506,0.12063061752904936,0.6744907594765952,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-21T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.581596007784053,last_30_completed_observations,30,0.8793693824709506,0.12063061752904936,-1.6649619620500435,0.1,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-22T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9212327428038395,last_30_completed_observations,30,0.8720092876096763,0.12799071239032367,0.2593998037664122,0.6,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-23T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.8720092876096763,0.12799071239032367,0.6744907594765952,1.0,info,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-24T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.931945206954548,last_30_completed_observations,30,0.8720092876096763,0.12799071239032367,0.3158527912210192,0.6333333333333333,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-25T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9023419401395801,last_30_completed_observations,30,0.8793693824709506,0.12063061752904936,0.12844813519505072,0.5666666666666667,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-26T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9421357274726566,last_30_completed_observations,30,0.8793693824709506,0.12063061752904936,0.350950037204077,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-27T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8073498014414902,last_30_completed_observations,30,0.8934398978008704,0.10656010219912959,-0.5449222859071728,0.4,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-28T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,1.0,last_30_completed_observations,30,0.8882714248096604,0.11172857519033963,0.6744907594765952,1.0,watch,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-29T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.8368334252679934,last_30_completed_observations,30,0.9117873414717098,0.08821265852829019,-0.5731118947035962,0.4,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
2024-04-30T00:00:00Z,polymarket_2024_us_presidential_replay,all_tiers,concentration,tier_1_total_amount_share,0.9892598203479739,last_30_completed_observations,30,0.9117873414717098,0.08821265852829019,0.5923693037663931,0.6666666666666666,none,ok,,,data/results/h3_tiered_wallet_activity_daily.csv,aggregate tier concentration replay; no wallet performance claim,candidate,descriptive_monitor_alert_only
